,Subjs,Block,Trial,Cond,Tap,Time,Voltages
112918,1,1,10,D2,14,27,617
112919,1,1,10,D2,14,28,603
112920,1,1,10,D2,14,29,589
112921,1,1,10,D2,14,30,570
112922,1,1,10,D2,14,31,550
112923,1,1,10,D2,14,32,510
112924,1,1,10,D2,14,33,465
112925,1,1,10,D2,14,34,423
112926,1,1,10,D2,14,35,374
112927,1,1,10,D2,14,36,319
112928,1,1,10,D2,14,37,259
112929,1,1,10,D2,14,38,205
112930,1,1,10,D2,14,39,140
112931,1,1,10,D2,14,40,116
112932,1,1,10,D2,14,41,63
112933,1,1,10,D2,14,42,0
112934,1,1,10,D2,14,43,0
112935,1,1,10,D2,14,44,0
112936,1,1,10,D2,14,45,0
112937,1,1,10,D2,14,46,0
112938,1,1,10,D2,14,47,0
112939,1,1,10,D2,14,48,0
112940,1,1,10,D2,14,49,0
112941,1,1,10,D2,14,50,0
112942,1,1,10,D2,14,51,0
112943,1,1,10,D2,14,52,0
112944,1,1,10,D2,14,53,0
112945,1,1,10,D2,14,54,0
112946,1,1,10,D2,14,55,0
112947,1,1,10,D2,14,56,0
112948,1,1,10,D2,14,57,0
112949,1,1,10,D2,14,58,0
112950,1,1,10,D2,14,59,0
112951,1,1,10,D2,14,60,0
112952,1,1,10,D2,14,61,0
112953,1,1,10,D2,14,62,0
112954,1,1,10,D2,14,63,0
112955,1,1,10,D2,14,64,0
112956,1,1,10,D2,14,65,0
112957,1,1,10,D2,14,66,0
112958,1,1,10,D2,14,67,0
112959,1,1,10,D2,14,68,0
112960,1,1,10,D2,14,69,0
112961,1,1,10,D2,14,70,0
112962,1,1,10,D2,14,71,0
112963,1,1,10,D2,14,72,0
112964,1,1,10,D2,14,73,0
112965,1,1,10,D2,14,74,0
112966,1,1,10,D2,14,75,0
112967,1,1,10,D2,14,76,0
112968,1,1,10,D2,14,77,0
112969,1,1,10,D2,14,78,0
112970,1,1,10,D2,15,0,600
112971,1,1,10,D2,15,1,682
112972,1,1,10,D2,15,2,798
112973,1,1,10,D2,15,3,844
112974,1,1,10,D2,15,4,841
112975,1,1,10,D2,15,5,812
112976,1,1,10,D2,15,6,778
112977,1,1,10,D2,15,7,754
112978,1,1,10,D2,15,8,737
112979,1,1,10,D2,15,9,739
112980,1,1,10,D2,15,10,750
112981,1,1,10,D2,15,11,766
112982,1,1,10,D2,15,12,782
112983,1,1,10,D2,15,13,787
112984,1,1,10,D2,15,14,790
112985,1,1,10,D2,15,15,792
112986,1,1,10,D2,15,16,786
112987,1,1,10,D2,15,17,778
112988,1,1,10,D2,15,18,773
112989,1,1,10,D2,15,19,765
112990,1,1,10,D2,15,20,760
112991,1,1,10,D2,15,21,754
112992,1,1,10,D2,15,22,741
112993,1,1,10,D2,15,23,729
112994,1,1,10,D2,15,24,715
112995,1,1,10,D2,15,25,687
112996,1,1,10,D2,15,26,662
112997,1,1,10,D2,15,27,640
112998,1,1,10,D2,15,28,621
112999,1,1,10,D2,15,29,605
113000,1,1,10,D2,15,30,573
113001,1,1,10,D2,15,31,528
113002,1,1,10,D2,15,32,498
113003,1,1,10,D2,15,33,447
113004,1,1,10,D2,15,34,403
113005,1,1,10,D2,15,35,356
113006,1,1,10,D2,15,36,288
113007,1,1,10,D2,15,37,191
113008,1,1,10,D2,15,38,111
113009,1,1,10,D2,15,39,16
113010,1,1,10,D2,15,40,0
113011,1,1,10,D2,15,41,0
113012,1,1,10,D2,15,42,0
113013,1,1,10,D2,15,43,0
113014,1,1,10,D2,15,44,0
113015,1,1,10,D2,15,45,0
113016,1,1,10,D2,15,46,0
113017,1,1,10,D2,15,47,0
113018,1,1,10,D2,15,48,0
113019,1,1,10,D2,15,49,0
113020,1,1,10,D2,15,50,0
113021,1,1,10,D2,15,51,0
113022,1,1,10,D2,15,52,0
113023,1,1,10,D2,15,53,0
113024,1,1,10,D2,15,54,0
113025,1,1,10,D2,15,55,0
113026,1,1,10,D2,15,56,0
113027,1,1,10,D2,15,57,0
113028,1,1,10,D2,15,58,0
113029,1,1,10,D2,15,59,0
113030,1,1,10,D2,15,60,0
113031,1,1,10,D2,15,61,0
113032,1,1,10,D2,15,62,0
113033,1,1,10,D2,15,63,0
113034,1,1,10,D2,15,64,0
113035,1,1,10,D2,15,65,0
113036,1,1,10,D2,15,66,0
113037,1,1,10,D2,15,67,0
113038,1,1,10,D2,15,68,0
113039,1,1,10,D2,15,69,0
113040,1,1,10,D2,15,70,0
113041,1,1,10,D2,15,71,0
113042,1,1,10,D2,15,72,0
113043,1,1,10,D2,15,73,0
113044,1,1,10,D2,15,74,0
113045,1,1,10,D2,15,75,0
113046,1,1,10,D2,15,76,0
113047,1,1,10,D2,15,77,0
113048,1,1,10,D2,15,78,0
113049,1,1,10,D2,16,0,580
113050,1,1,10,D2,16,1,676
113051,1,1,10,D2,16,2,787
113052,1,1,10,D2,16,3,813
113053,1,1,10,D2,16,4,805
113054,1,1,10,D2,16,5,784
113055,1,1,10,D2,16,6,764
113056,1,1,10,D2,16,7,751
113057,1,1,10,D2,16,8,738
113058,1,1,10,D2,16,9,727
113059,1,1,10,D2,16,10,730
113060,1,1,10,D2,16,11,737
113061,1,1,10,D2,16,12,747
113062,1,1,10,D2,16,13,755
113063,1,1,10,D2,16,14,760
113064,1,1,10,D2,16,15,764
113065,1,1,10,D2,16,16,763
113066,1,1,10,D2,16,17,759
113067,1,1,10,D2,16,18,755
113068,1,1,10,D2,16,19,750
113069,1,1,10,D2,16,20,741
113070,1,1,10,D2,16,21,735
113071,1,1,10,D2,16,22,727
113072,1,1,10,D2,16,23,717
113073,1,1,10,D2,16,24,712
113074,1,1,10,D2,16,25,700
113075,1,1,10,D2,16,26,687
113076,1,1,10,D2,16,27,671
113077,1,1,10,D2,16,28,655
113078,1,1,10,D2,16,29,639
113079,1,1,10,D2,16,30,625
113080,1,1,10,D2,16,31,604
113081,1,1,10,D2,16,32,592
113082,1,1,10,D2,16,33,568
113083,1,1,10,D2,16,34,540
113084,1,1,10,D2,16,35,508
113085,1,1,10,D2,16,36,464
113086,1,1,10,D2,16,37,433
113087,1,1,10,D2,16,38,374
113088,1,1,10,D2,16,39,349
113089,1,1,10,D2,16,40,323
113090,1,1,10,D2,16,41,250
113091,1,1,10,D2,16,42,167
113092,1,1,10,D2,16,43,103
113093,1,1,10,D2,16,44,44
113094,1,1,10,D2,16,45,0
113095,1,1,10,D2,16,46,0
113096,1,1,10,D2,16,47,0
113097,1,1,10,D2,16,48,0
113098,1,1,10,D2,16,49,0
113099,1,1,10,D2,16,50,0
113100,1,1,10,D2,16,51,0
113101,1,1,10,D2,16,52,0
113102,1,1,10,D2,16,53,0
113103,1,1,10,D2,16,54,0
113104,1,1,10,D2,16,55,0
113105,1,1,10,D2,16,56,0
113106,1,1,10,D2,16,57,0
113107,1,1,10,D2,16,58,0
113108,1,1,10,D2,16,59,0
113109,1,1,10,D2,16,60,0
113110,1,1,10,D2,16,61,0
113111,1,1,10,D2,16,62,0
113112,1,1,10,D2,16,63,0
113113,1,1,10,D2,16,64,0
113114,1,1,10,D2,16,65,0
113115,1,1,10,D2,16,66,0
113116,1,1,10,D2,16,67,0
113117,1,1,10,D2,16,68,0
113118,1,1,10,D2,16,69,0
113119,1,1,10,D2,16,70,0
113120,1,1,10,D2,16,71,0
113121,1,1,10,D2,16,72,0
113122,1,1,10,D2,16,73,0
113123,1,1,10,D2,16,74,0
113124,1,1,10,D2,16,75,0
113125,1,1,10,D2,16,76,0
113126,1,1,10,D2,16,77,0
113127,1,1,10,D2,16,78,0
113128,1,1,10,D2,17,0,619
113129,1,1,10,D2,17,1,701
113130,1,1,10,D2,17,2,789
113131,1,1,10,D2,17,3,833
113132,1,1,10,D2,17,4,823
113133,1,1,10,D2,17,5,792
113134,1,1,10,D2,17,6,767
113135,1,1,10,D2,17,7,733
113136,1,1,10,D2,17,8,713
113137,1,1,10,D2,17,9,696
113138,1,1,10,D2,17,10,698
113139,1,1,10,D2,17,11,705
113140,1,1,10,D2,17,12,722
113141,1,1,10,D2,17,13,736
113142,1,1,10,D2,17,14,749
113143,1,1,10,D2,17,15,750
113144,1,1,10,D2,17,16,742
113145,1,1,10,D2,17,17,733
113146,1,1,10,D2,17,18,724
113147,1,1,10,D2,17,19,715
113148,1,1,10,D2,17,20,710
113149,1,1,10,D2,17,21,702
113150,1,1,10,D2,17,22,692
113151,1,1,10,D2,17,23,682
113152,1,1,10,D2,17,24,671
113153,1,1,10,D2,17,25,651
113154,1,1,10,D2,17,26,637
113155,1,1,10,D2,17,27,623
113156,1,1,10,D2,17,28,604
113157,1,1,10,D2,17,29,583
113158,1,1,10,D2,17,30,563
113159,1,1,10,D2,17,31,544
113160,1,1,10,D2,17,32,512
113161,1,1,10,D2,17,33,478
113162,1,1,10,D2,17,34,430
113163,1,1,10,D2,17,35,384
113164,1,1,10,D2,17,36,351
113165,1,1,10,D2,17,37,324
113166,1,1,10,D2,17,38,276
113167,1,1,10,D2,17,39,227
113168,1,1,10,D2,17,40,159
113169,1,1,10,D2,17,41,42
113170,1,1,10,D2,17,42,0
113171,1,1,10,D2,17,43,0
113172,1,1,10,D2,17,44,0
113173,1,1,10,D2,17,45,0
113174,1,1,10,D2,17,46,0
113175,1,1,10,D2,17,47,0
113176,1,1,10,D2,17,48,0
113177,1,1,10,D2,17,49,0
113178,1,1,10,D2,17,50,0
113179,1,1,10,D2,17,51,0
113180,1,1,10,D2,17,52,0
113181,1,1,10,D2,17,53,0
113182,1,1,10,D2,17,54,0
113183,1,1,10,D2,17,55,0
113184,1,1,10,D2,17,56,0
113185,1,1,10,D2,17,57,0
113186,1,1,10,D2,17,58,0
113187,1,1,10,D2,17,59,0
113188,1,1,10,D2,17,60,0
113189,1,1,10,D2,17,61,0
113190,1,1,10,D2,17,62,0
113191,1,1,10,D2,17,63,0
113192,1,1,10,D2,17,64,0
113193,1,1,10,D2,17,65,0
113194,1,1,10,D2,17,66,0
113195,1,1,10,D2,17,67,0
113196,1,1,10,D2,17,68,0
113197,1,1,10,D2,17,69,0
113198,1,1,10,D2,17,70,0
113199,1,1,10,D2,17,71,0
113200,1,1,10,D2,17,72,0
113201,1,1,10,D2,17,73,0
113202,1,1,10,D2,17,74,0
113203,1,1,10,D2,17,75,0
113204,1,1,10,D2,17,76,0
113205,1,1,10,D2,17,77,0
113206,1,1,10,D2,17,78,0
113207,1,1,10,D2,18,0,587
113208,1,1,10,D2,18,1,735
113209,1,1,10,D2,18,2,824
113210,1,1,10,D2,18,3,834
113211,1,1,10,D2,18,4,810
113212,1,1,10,D2,18,5,767
113213,1,1,10,D2,18,6,712
113214,1,1,10,D2,18,7,661
113215,1,1,10,D2,18,8,656
113216,1,1,10,D2,18,9,676
113217,1,1,10,D2,18,10,711
113218,1,1,10,D2,18,11,741
113219,1,1,10,D2,18,12,754
113220,1,1,10,D2,18,13,761
113221,1,1,10,D2,18,14,760
113222,1,1,10,D2,18,15,751
113223,1,1,10,D2,18,16,742
113224,1,1,10,D2,18,17,735
113225,1,1,10,D2,18,18,732
113226,1,1,10,D2,18,19,727
113227,1,1,10,D2,18,20,721
113228,1,1,10,D2,18,21,707
113229,1,1,10,D2,18,22,695
113230,1,1,10,D2,18,23,687
113231,1,1,10,D2,18,24,662
113232,1,1,10,D2,18,25,638
113233,1,1,10,D2,18,26,614
113234,1,1,10,D2,18,27,593
113235,1,1,10,D2,18,28,574
113236,1,1,10,D2,18,29,549
113237,1,1,10,D2,18,30,509
113238,1,1,10,D2,18,31,491
113239,1,1,10,D2,18,32,468
113240,1,1,10,D2,18,33,424
113241,1,1,10,D2,18,34,356
113242,1,1,10,D2,18,35,309
113243,1,1,10,D2,18,36,224
113244,1,1,10,D2,18,37,84
113245,1,1,10,D2,18,38,0
113246,1,1,10,D2,18,39,0
113247,1,1,10,D2,18,40,0
113248,1,1,10,D2,18,41,0
113249,1,1,10,D2,18,42,0
113250,1,1,10,D2,18,43,0
113251,1,1,10,D2,18,44,0
113252,1,1,10,D2,18,45,0
113253,1,1,10,D2,18,46,0
113254,1,1,10,D2,18,47,0
113255,1,1,10,D2,18,48,0
113256,1,1,10,D2,18,49,0
113257,1,1,10,D2,18,50,0
113258,1,1,10,D2,18,51,0
113259,1,1,10,D2,18,52,0
113260,1,1,10,D2,18,53,0
113261,1,1,10,D2,18,54,0
113262,1,1,10,D2,18,55,0
113263,1,1,10,D2,18,56,0
113264,1,1,10,D2,18,57,0
113265,1,1,10,D2,18,58,0
113266,1,1,10,D2,18,59,0
113267,1,1,10,D2,18,60,0
113268,1,1,10,D2,18,61,0
113269,1,1,10,D2,18,62,0
113270,1,1,10,D2,18,63,0
113271,1,1,10,D2,18,64,0
113272,1,1,10,D2,18,65,0
113273,1,1,10,D2,18,66,0
113274,1,1,10,D2,18,67,0
113275,1,1,10,D2,18,68,0
113276,1,1,10,D2,18,69,0
113277,1,1,10,D2,18,70,0
113278,1,1,10,D2,18,71,0
113279,1,1,10,D2,18,72,0
113280,1,1,10,D2,18,73,0
113281,1,1,10,D2,18,74,0
113282,1,1,10,D2,18,75,0
113283,1,1,10,D2,18,76,0
113284,1,1,10,D2,18,77,0
113285,1,1,10,D2,18,78,0
113286,1,1,10,D2,19,0,546
113287,1,1,10,D2,19,1,642
113288,1,1,10,D2,19,2,730
113289,1,1,10,D2,19,3,758
113290,1,1,10,D2,19,4,751
113291,1,1,10,D2,19,5,714
113292,1,1,10,D2,19,6,670
113293,1,1,10,D2,19,7,616
113294,1,1,10,D2,19,8,557
113295,1,1,10,D2,19,9,518
113296,1,1,10,D2,19,10,513
113297,1,1,10,D2,19,11,516
113298,1,1,10,D2,19,12,527
113299,1,1,10,D2,19,13,550
113300,1,1,10,D2,19,14,563
113301,1,1,10,D2,19,15,564
113302,1,1,10,D2,19,16,558
113303,1,1,10,D2,19,17,532
113304,1,1,10,D2,19,18,499
113305,1,1,10,D2,19,19,459
113306,1,1,10,D2,19,20,408
113307,1,1,10,D2,19,21,343
113308,1,1,10,D2,19,22,276
113309,1,1,10,D2,19,23,181
113310,1,1,10,D2,19,24,99
113311,1,1,10,D2,19,25,25
113312,1,1,10,D2,19,26,0
113313,1,1,10,D2,19,27,0
113314,1,1,10,D2,19,28,0
113315,1,1,10,D2,19,29,0
113316,1,1,10,D2,19,30,0
113317,1,1,10,D2,19,31,0
113318,1,1,10,D2,19,32,0
113319,1,1,10,D2,19,33,0
113320,1,1,10,D2,19,34,0
113321,1,1,10,D2,19,35,0
113322,1,1,10,D2,19,36,0
113323,1,1,10,D2,19,37,0
113324,1,1,10,D2,19,38,0
113325,1,1,10,D2,19,39,0
113326,1,1,10,D2,19,40,0
113327,1,1,10,D2,19,41,0
113328,1,1,10,D2,19,42,0
113329,1,1,10,D2,19,43,0
113330,1,1,10,D2,19,44,0
113331,1,1,10,D2,19,45,0
113332,1,1,10,D2,19,46,0
113333,1,1,10,D2,19,47,0
113334,1,1,10,D2,19,48,0
113335,1,1,10,D2,19,49,0
113336,1,1,10,D2,19,50,0
113337,1,1,10,D2,19,51,0
113338,1,1,10,D2,19,52,0
113339,1,1,10,D2,19,53,0
113340,1,1,10,D2,19,54,0
113341,1,1,10,D2,19,55,0
113342,1,1,10,D2,19,56,0
113343,1,1,10,D2,19,57,0
113344,1,1,10,D2,19,58,0
113345,1,1,10,D2,19,59,0
113346,1,1,10,D2,19,60,0
113347,1,1,10,D2,19,61,0
113348,1,1,10,D2,19,62,0
113349,1,1,10,D2,19,63,0
113350,1,1,10,D2,19,64,0
113351,1,1,10,D2,19,65,0
113352,1,1,10,D2,19,66,0
113353,1,1,10,D2,19,67,0
113354,1,1,10,D2,19,68,0
113355,1,1,10,D2,19,69,0
113356,1,1,10,D2,19,70,0
113357,1,1,10,D2,19,71,0
113358,1,1,10,D2,19,72,0
113359,1,1,10,D2,19,73,0
113360,1,1,10,D2,19,74,0
113361,1,1,10,D2,19,75,0
113362,1,1,10,D2,19,76,0
113363,1,1,10,D2,19,77,0
113364,1,1,10,D2,19,78,0
113365,1,1,11,D2,0,0,533
113366,1,1,11,D2,0,1,640
113367,1,1,11,D2,0,2,735
113368,1,1,11,D2,0,3,750
113369,1,1,11,D2,0,4,722
113370,1,1,11,D2,0,5,676
113371,1,1,11,D2,0,6,641
113372,1,1,11,D2,0,7,598
113373,1,1,11,D2,0,8,579
113374,1,1,11,D2,0,9,572
113375,1,1,11,D2,0,10,582
113376,1,1,11,D2,0,11,596
113377,1,1,11,D2,0,12,630
113378,1,1,11,D2,0,13,644
113379,1,1,11,D2,0,14,654
113380,1,1,11,D2,0,15,657
113381,1,1,11,D2,0,16,652
113382,1,1,11,D2,0,17,644
113383,1,1,11,D2,0,18,634
113384,1,1,11,D2,0,19,625
113385,1,1,11,D2,0,20,617
113386,1,1,11,D2,0,21,610
113387,1,1,11,D2,0,22,596
113388,1,1,11,D2,0,23,584
113389,1,1,11,D2,0,24,571
113390,1,1,11,D2,0,25,555
113391,1,1,11,D2,0,26,544
113392,1,1,11,D2,0,27,534
113393,1,1,11,D2,0,28,516
113394,1,1,11,D2,0,29,500
113395,1,1,11,D2,0,30,482
113396,1,1,11,D2,0,31,455
113397,1,1,11,D2,0,32,424
113398,1,1,11,D2,0,33,390
113399,1,1,11,D2,0,34,336
113400,1,1,11,D2,0,35,298
113401,1,1,11,D2,0,36,260
113402,1,1,11,D2,0,37,205
113403,1,1,11,D2,0,38,164
113404,1,1,11,D2,0,39,110
113405,1,1,11,D2,0,40,63
113406,1,1,11,D2,0,41,29
113407,1,1,11,D2,0,42,0
113408,1,1,11,D2,0,43,0
113409,1,1,11,D2,0,44,0
113410,1,1,11,D2,0,45,0
113411,1,1,11,D2,0,46,0
113412,1,1,11,D2,0,47,0
113413,1,1,11,D2,0,48,0
113414,1,1,11,D2,0,49,0
113415,1,1,11,D2,0,50,0
113416,1,1,11,D2,0,51,0
113417,1,1,11,D2,0,52,0
113418,1,1,11,D2,0,53,0
113419,1,1,11,D2,0,54,0
113420,1,1,11,D2,0,55,0
113421,1,1,11,D2,0,56,0
113422,1,1,11,D2,0,57,0
113423,1,1,11,D2,0,58,0
113424,1,1,11,D2,0,59,0
113425,1,1,11,D2,0,60,0
113426,1,1,11,D2,0,61,0
113427,1,1,11,D2,0,62,0
113428,1,1,11,D2,0,63,0
113429,1,1,11,D2,0,64,0
113430,1,1,11,D2,0,65,0
113431,1,1,11,D2,0,66,0
113432,1,1,11,D2,0,67,0
113433,1,1,11,D2,0,68,0
113434,1,1,11,D2,0,69,0
113435,1,1,11,D2,0,70,0
113436,1,1,11,D2,0,71,0
113437,1,1,11,D2,0,72,0
113438,1,1,11,D2,0,73,0
113439,1,1,11,D2,0,74,0
113440,1,1,11,D2,0,75,0
113441,1,1,11,D2,0,76,0
113442,1,1,11,D2,0,77,0
113443,1,1,11,D2,0,78,0
113444,1,1,11,D2,1,0,607
113445,1,1,11,D2,1,1,685
113446,1,1,11,D2,1,2,777
113447,1,1,11,D2,1,3,806
113448,1,1,11,D2,1,4,780
113449,1,1,11,D2,1,5,746
113450,1,1,11,D2,1,6,714
113451,1,1,11,D2,1,7,681
113452,1,1,11,D2,1,8,652
113453,1,1,11,D2,1,9,643
113454,1,1,11,D2,1,10,653
113455,1,1,11,D2,1,11,676
113456,1,1,11,D2,1,12,694
113457,1,1,11,D2,1,13,709
113458,1,1,11,D2,1,14,722
113459,1,1,11,D2,1,15,725
113460,1,1,11,D2,1,16,716
113461,1,1,11,D2,1,17,709
113462,1,1,11,D2,1,18,703
113463,1,1,11,D2,1,19,696
113464,1,1,11,D2,1,20,688
113465,1,1,11,D2,1,21,681
113466,1,1,11,D2,1,22,673
113467,1,1,11,D2,1,23,661
113468,1,1,11,D2,1,24,649
113469,1,1,11,D2,1,25,629
113470,1,1,11,D2,1,26,609
113471,1,1,11,D2,1,27,584
113472,1,1,11,D2,1,28,566
113473,1,1,11,D2,1,29,554
113474,1,1,11,D2,1,30,536
113475,1,1,11,D2,1,31,505
113476,1,1,11,D2,1,32,466
113477,1,1,11,D2,1,33,426
113478,1,1,11,D2,1,34,377
113479,1,1,11,D2,1,35,311
113480,1,1,11,D2,1,36,261
113481,1,1,11,D2,1,37,187
113482,1,1,11,D2,1,38,78
113483,1,1,11,D2,1,39,0
113484,1,1,11,D2,1,40,0
113485,1,1,11,D2,1,41,0
113486,1,1,11,D2,1,42,0
113487,1,1,11,D2,1,43,0
113488,1,1,11,D2,1,44,0
113489,1,1,11,D2,1,45,0
113490,1,1,11,D2,1,46,0
113491,1,1,11,D2,1,47,0
113492,1,1,11,D2,1,48,0
113493,1,1,11,D2,1,49,0
113494,1,1,11,D2,1,50,0
113495,1,1,11,D2,1,51,0
113496,1,1,11,D2,1,52,0
113497,1,1,11,D2,1,53,0
113498,1,1,11,D2,1,54,0
113499,1,1,11,D2,1,55,0
113500,1,1,11,D2,1,56,0
113501,1,1,11,D2,1,57,0
113502,1,1,11,D2,1,58,0
113503,1,1,11,D2,1,59,0
113504,1,1,11,D2,1,60,0
113505,1,1,11,D2,1,61,0
113506,1,1,11,D2,1,62,0
113507,1,1,11,D2,1,63,0
113508,1,1,11,D2,1,64,0
113509,1,1,11,D2,1,65,0
113510,1,1,11,D2,1,66,0
113511,1,1,11,D2,1,67,0
113512,1,1,11,D2,1,68,0
113513,1,1,11,D2,1,69,0
113514,1,1,11,D2,1,70,0
113515,1,1,11,D2,1,71,0
113516,1,1,11,D2,1,72,0
113517,1,1,11,D2,1,73,0
113518,1,1,11,D2,1,74,0
113519,1,1,11,D2,1,75,0
113520,1,1,11,D2,1,76,0
113521,1,1,11,D2,1,77,0
113522,1,1,11,D2,1,78,0
113523,1,1,11,D2,2,0,587
113524,1,1,11,D2,2,1,648
113525,1,1,11,D2,2,2,753
113526,1,1,11,D2,2,3,795
113527,1,1,11,D2,2,4,784
113528,1,1,11,D2,2,5,757
113529,1,1,11,D2,2,6,745
113530,1,1,11,D2,2,7,733
113531,1,1,11,D2,2,8,715
113532,1,1,11,D2,2,9,695
113533,1,1,11,D2,2,10,685
113534,1,1,11,D2,2,11,689
113535,1,1,11,D2,2,12,699
113536,1,1,11,D2,2,13,716
113537,1,1,11,D2,2,14,730
113538,1,1,11,D2,2,15,737
113539,1,1,11,D2,2,16,740
113540,1,1,11,D2,2,17,737
113541,1,1,11,D2,2,18,727
113542,1,1,11,D2,2,19,722
113543,1,1,11,D2,2,20,711
113544,1,1,11,D2,2,21,701
113545,1,1,11,D2,2,22,694
113546,1,1,11,D2,2,23,687
113547,1,1,11,D2,2,24,678
113548,1,1,11,D2,2,25,671
113549,1,1,11,D2,2,26,659
113550,1,1,11,D2,2,27,651
113551,1,1,11,D2,2,28,646
113552,1,1,11,D2,2,29,633
113553,1,1,11,D2,2,30,617
113554,1,1,11,D2,2,31,603
113555,1,1,11,D2,2,32,571
113556,1,1,11,D2,2,33,553
113557,1,1,11,D2,2,34,541
113558,1,1,11,D2,2,35,515
113559,1,1,11,D2,2,36,492
113560,1,1,11,D2,2,37,464
113561,1,1,11,D2,2,38,419
113562,1,1,11,D2,2,39,373
113563,1,1,11,D2,2,40,335
113564,1,1,11,D2,2,41,299
113565,1,1,11,D2,2,42,214
113566,1,1,11,D2,2,43,142
113567,1,1,11,D2,2,44,72
113568,1,1,11,D2,2,45,0
113569,1,1,11,D2,2,46,0
113570,1,1,11,D2,2,47,0
113571,1,1,11,D2,2,48,0
113572,1,1,11,D2,2,49,0
113573,1,1,11,D2,2,50,0
113574,1,1,11,D2,2,51,0
113575,1,1,11,D2,2,52,0
113576,1,1,11,D2,2,53,0
113577,1,1,11,D2,2,54,0
113578,1,1,11,D2,2,55,0
113579,1,1,11,D2,2,56,0
113580,1,1,11,D2,2,57,0
113581,1,1,11,D2,2,58,0
113582,1,1,11,D2,2,59,0
113583,1,1,11,D2,2,60,0
113584,1,1,11,D2,2,61,0
113585,1,1,11,D2,2,62,0
113586,1,1,11,D2,2,63,0
113587,1,1,11,D2,2,64,0
113588,1,1,11,D2,2,65,0
113589,1,1,11,D2,2,66,0
113590,1,1,11,D2,2,67,0
113591,1,1,11,D2,2,68,0
113592,1,1,11,D2,2,69,0
113593,1,1,11,D2,2,70,0
113594,1,1,11,D2,2,71,0
113595,1,1,11,D2,2,72,0
113596,1,1,11,D2,2,73,0
113597,1,1,11,D2,2,74,0
113598,1,1,11,D2,2,75,0
113599,1,1,11,D2,2,76,0
113600,1,1,11,D2,2,77,0
113601,1,1,11,D2,2,78,0
113602,1,1,11,D2,3,0,572
113603,1,1,11,D2,3,1,785
113604,1,1,11,D2,3,2,822
113605,1,1,11,D2,3,3,806
113606,1,1,11,D2,3,4,772
113607,1,1,11,D2,3,5,748
113608,1,1,11,D2,3,6,727
113609,1,1,11,D2,3,7,712
113610,1,1,11,D2,3,8,711
113611,1,1,11,D2,3,9,718
113612,1,1,11,D2,3,10,731
113613,1,1,11,D2,3,11,750
113614,1,1,11,D2,3,12,760
113615,1,1,11,D2,3,13,766
113616,1,1,11,D2,3,14,766
113617,1,1,11,D2,3,15,761
113618,1,1,11,D2,3,16,755
113619,1,1,11,D2,3,17,749
113620,1,1,11,D2,3,18,741
113621,1,1,11,D2,3,19,739
113622,1,1,11,D2,3,20,736
113623,1,1,11,D2,3,21,728
113624,1,1,11,D2,3,22,717
113625,1,1,11,D2,3,23,710
113626,1,1,11,D2,3,24,699
113627,1,1,11,D2,3,25,685
113628,1,1,11,D2,3,26,676
113629,1,1,11,D2,3,27,660
113630,1,1,11,D2,3,28,643
113631,1,1,11,D2,3,29,621
113632,1,1,11,D2,3,30,605
113633,1,1,11,D2,3,31,581
113634,1,1,11,D2,3,32,554
113635,1,1,11,D2,3,33,513
113636,1,1,11,D2,3,34,476
113637,1,1,11,D2,3,35,424
113638,1,1,11,D2,3,36,360
113639,1,1,11,D2,3,37,300
113640,1,1,11,D2,3,38,240
113641,1,1,11,D2,3,39,143
113642,1,1,11,D2,3,40,69
113643,1,1,11,D2,3,41,3
113644,1,1,11,D2,3,42,0
113645,1,1,11,D2,3,43,0
113646,1,1,11,D2,3,44,0
113647,1,1,11,D2,3,45,0
113648,1,1,11,D2,3,46,0
113649,1,1,11,D2,3,47,0
113650,1,1,11,D2,3,48,0
113651,1,1,11,D2,3,49,0
113652,1,1,11,D2,3,50,0
113653,1,1,11,D2,3,51,0
113654,1,1,11,D2,3,52,0
113655,1,1,11,D2,3,53,0
113656,1,1,11,D2,3,54,0
113657,1,1,11,D2,3,55,0
113658,1,1,11,D2,3,56,0
113659,1,1,11,D2,3,57,0
113660,1,1,11,D2,3,58,0
113661,1,1,11,D2,3,59,0
113662,1,1,11,D2,3,60,0
113663,1,1,11,D2,3,61,0
113664,1,1,11,D2,3,62,0
113665,1,1,11,D2,3,63,0
113666,1,1,11,D2,3,64,0
113667,1,1,11,D2,3,65,0
113668,1,1,11,D2,3,66,0
113669,1,1,11,D2,3,67,0
113670,1,1,11,D2,3,68,0
113671,1,1,11,D2,3,69,0
113672,1,1,11,D2,3,70,0
113673,1,1,11,D2,3,71,0
113674,1,1,11,D2,3,72,0
113675,1,1,11,D2,3,73,0
113676,1,1,11,D2,3,74,0
113677,1,1,11,D2,3,75,0
113678,1,1,11,D2,3,76,0
113679,1,1,11,D2,3,77,0
113680,1,1,11,D2,3,78,0
113681,1,1,11,D2,4,0,566
113682,1,1,11,D2,4,1,655
113683,1,1,11,D2,4,2,788
113684,1,1,11,D2,4,3,820
113685,1,1,11,D2,4,4,813
113686,1,1,11,D2,4,5,785
113687,1,1,11,D2,4,6,767
113688,1,1,11,D2,4,7,752
113689,1,1,11,D2,4,8,747
113690,1,1,11,D2,4,9,749
113691,1,1,11,D2,4,10,760
113692,1,1,11,D2,4,11,775
113693,1,1,11,D2,4,12,780
